ID; name; description; talk; password; key0; key1; key2; fd; level; type; class; race; numwander; alignment; strength; dexterity; constitution; intelligence; piety; hpmax; hpcur; mpmax; mpcur; armor; thaco; experience; gold; ndice; sdice; pdice; special; proficiency0; proficiency1; proficiency2; proficiency3; proficiency4; proficiency5; realm0; realm1; realm2; realm3; realm4; realm5; realm6; realm7; spells0; spells1; spells2; spells3; spells4; spells5; spells6; spells7; spells8; spells9; spells10; spells11; spells12; spells13; spells14; spells15; flags0; flags1; flags2; flags3; flags4; flags5; flags6; flags7; flags8; flags9; flags10; flags11; flags12; flags13; flags14; flags15; quests0; quests1; quests2; quests3; quests4; quests5; quests6; quests7; quests8; quests9; quests10; quests11; quests12; quests13; quests14; quests15; questnum; carry0; carry1; carry2; carry3; carry4; carry5; carry6; carry7; carry8; carry9; rom_num; bank_balance; title; misc_stats0; misc_stats1; misc_stats2; misc_stats3; misc_stats4; clanindex; clanexp; guildtype; guildexp; special1; special2
48;pugilist;The pugilist fights only with his hands, but he does quite well with them.;Put yer dukes up!;48;;;;-1;7;1;0;0;0;30;15;15;15;11;11;80;80;0;0;40;13;140;0;2;5;4;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;87;89;89;90;91;92;92;97;94;0;87;8734752;(null);0;0;0;0;0;0;0;0;0;0
49;deadly kraken;The kraken is like an octopus, only 20 times larger.;HOW DARE YOU DISTURB MY HUMBLE ABODE!;49;kraken;deadly;;-1;14;1;0;0;0;-100;21;21;15;11;11;170;170;15;15;20;9;800;500;4;5;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8;13;14;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;100;99;100;99;100;99;100;99;100;0;100;8737968;(null);0;0;0;0;0;0;0;0;0;0
50;grinning demon;The demon has an evil grin etched in its blackened face.;You have certainly come to grant me your soul.;50;demon;;;-1;11;1;0;0;0;-200;19;16;11;12;13;135;135;12;12;10;9;450;500;3;6;1;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;13;16;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;88;88;88;88;88;88;88;88;88;0;88;8741184;(null);0;0;0;0;0;0;0;0;0;0
51;gray elf;The most noble and intelligent of the elven-kind;Greetings great warriors.  May luck be with you on your quest;51;gray;elf;;-1;6;1;0;0;0;250;15;15;15;15;10;70;70;10;10;55;14;140;10;4;3;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;1;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;8;10;16;18;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;37;48;60;0;0;0;0;0;0;0;37;8744400;(null);0;0;0;0;0;0;0;0;0;0
52;drow elf;Deadly black elf.  You can hardly see him in the shaddows.;How dare you invade my lair.  Leave now or be destroyed.;52;drow;elf;;-1;4;1;0;0;2;-25;18;10;10;15;10;40;40;20;20;60;17;55;50;2;4;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8;9;10;13;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;47;83;97;0;0;0;0;0;0;0;47;8747616;(null);0;0;0;0;0;0;0;0;0;0
53;lich;A powerful lich stares at you with a hypnotic eye.;Come with me to the underworld.  I will take you there.;53;lich;;;-1;12;1;5;0;0;-100;18;18;18;20;14;155;155;100;100;0;10;600;237;4;6;2;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;2;7;12;13;14;15;0;0;0;0;0;0;0;0;0;0;7;8;9;13;14;15;16;18;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103;70;72;78;102;0;0;0;0;0;1910;70;8750832;(null);0;0;0;0;0;0;0;0;0;0
54;hydra;A seven headed hydra looks at you.  You hope she has already eaten.;Won't you be my guest for dinner.  I haven't had humans in a long time.;54;hydra;;;-1;15;1;0;0;0;-100;20;25;20;15;20;210;210;125;125;0;5;1000;2500;5;6;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8;9;14;16;18;20;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;102;111;99;108;174;269;214;174;280;0;102;8754048;(null);0;0;0;0;0;0;0;0;0;0
55;efreeti;An evil efreeti stares down at you in disgust.;You dare to challenge the elemental plane of fire?!?;55;efreeti;;;-1;15;1;0;0;0;-20;20;20;20;20;20;210;210;50;50;0;5;900;1000;4;7;2;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;1;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;8;9;13;16;18;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102;111;103;125;126;129;0;0;0;0;0;111;8757264;(null);0;0;0;0;0;0;0;0;0;0
56;black dragon;A rather large black lizard stares at you.;Hmmm...should I eat you now or save you for dinner.;56;black;dragon;;-1;17;1;0;0;0;-120;20;20;20;25;20;190;190;500;500;-35;3;1200;500;6;3;2;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8;9;13;16;18;20;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102;111;270;75;76;89;276;407;284;407;0;111;8760480;(null);0;0;0;0;0;0;0;0;0;0
57;brass dragon;You see a small glimmering dragon.  Doesn't look like it could hurt a fly.;What is your purpose?;57;dragon; ;;-1;17;1;0;0;0;150;20;20;20;20;20;200;200;200;200;-35;3;1300;1000;4;6;1;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;9;13;16;18;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102;97;119;79;51;50;316;119;370;369;0;97;8763696;(null);0;0;0;0;0;0;0;0;0;0
58;blue dragon;You see a large and angry looking blue dragon.;I'm in a pissed off mood....prepare to die.;58;blue;dragon;;-1;19;1;0;0;0;-50;25;25;20;25;20;250;250;300;300;-70;-1;1600;1000;6;5;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8;9;13;14;16;18;20;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158;199;57;58;369;368;387;386;385;158;0;199;8766912;(null);0;0;0;0;0;0;0;0;0;0
59;green dragon;You see a hideous looking green dragon as it swoops down upon you.;It is a good day to die.;59;green;dragon;;-1;18;1;0;0;0;-125;25;25;25;23;10;220;220;300;300;-60;0;1450;1000;8;4;1;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8;9;13;16;18;20;22;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;45;95;94;83;72;76;72;66;60;0;45;8770128;(null);0;0;0;0;0;0;0;0;0;0
60;half-elf;This elf is larger than you're used to.  He must be half-human.;All I do is clean up after you humans.  Can't you be more courteous?;60;half;elf;;-1;4;1;0;0;0;100;15;15;20;17;10;30;30;30;30;60;16;50;50;2;3;2;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;9;10;13;18;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8773344;(null);0;0;0;0;0;0;0;0;0;0
61;waitress;You see a cute waitress holding a tray of drinks.;Can I get you something to drink?;61;waitress;;;-1;1;1;0;0;0;50;15;15;10;10;5;10;10;0;0;90;20;7;2;1;4;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8;9;10;11;12;1;2;3;4;0;8;8776560;(null);0;0;0;0;0;0;0;0;0;0
62;aristocrat;You see an aristocrat, one of the mayor's personal friends.;I fart in your general direction.;62;aristocrat;;;-1;1;1;0;0;0;-10;10;10;10;5;5;10;10;0;0;85;20;8;30;1;5;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;23;14;39;44;6;5;8;11;7;0;23;8779776;(null);0;0;0;0;0;0;0;0;0;0
63;dikumud ripoff;You see the stupid dikumud ripoff.;Don't tell me you want money too.;63;mayor;;;-1;2;1;0;0;0;20;15;10;10;10;5;20;20;5;5;80;19;15;10;1;6;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;34;38;39;71;62;56;51;53;103;0;34;8782992;(null);0;0;0;0;0;0;0;0;0;0
64;bartender;You see a master bartender mixing and serving up drinks.;What'll yew have, m'friend?;64;bartender;;;-1;3;1;0;0;0;30;15;15;10;10;10;20;20;5;5;90;18;15;20;1;6;1;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;62;67;5;6;20;21;24;2;12;0;62;8786208;(null);0;0;0;0;0;0;0;0;0;0
65;drunk;He smells and looks quite disgusting.;<Hick!>;65;;;;-1;1;1;0;0;0;30;11;4;5;6;7;10;10;0;0;90;19;7;10;1;4;2;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8789424;(null);0;0;0;0;0;0;0;0;0;0
66;rabbit;You see a cute little bunny rabbit, with long ears.;;66;;;;-1;1;1;0;0;0;50;10;14;12;5;10;6;6;0;0;100;19;4;0;1;3;1;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8792640;(null);0;0;0;0;0;0;0;0;0;0
67;troll;You see a very ugly troll, with a wide mouth full of sharp teeth.;you look good enough to eat, except you stink so bad you turn my stomach!;67;troll;;;-1;4;1;0;0;2;-50;18;15;12;10;10;45;45;0;0;65;17;60;100;3;2;2;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8;9;10;13;16;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;34;0;247;113;83;247;0;0;0;0;34;8795856;(null);0;0;0;0;0;0;0;0;0;0
68;hermit;You see a reclusive hermit.  He probably hasn't had a shower for 10 years.;Go away!  I don't want any of your girl scout cookies!;68;hermit;;;-1;5;1;0;0;0;-100;10;10;10;18;15;60;60;25;25;85;15;100;100;3;3;1;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8;12;13;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;116;120;121;122;124;115;118;113;0;0;116;8799072;(null);0;0;0;0;0;0;0;0;0;0
69;mountain hiker;You see a mountain hiker enjoying a brisk walk in the mountains.;Don't go across the bridge...the troll's pretty mean.;69;mountain;hiker;;-1;2;1;0;0;0;10;15;15;10;10;10;15;15;0;0;90;18;11;5;1;6;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;11;12;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;121;122;121;120;122;121;10;9;8;0;121;8802288;(null);0;0;0;0;0;0;0;0;0;0
70;street-hiker;You see a city person hiking in the mountains.  He looks lost.;How do I get back to the city?;70;hiker;;;-1;1;1;0;0;0;10;15;15;15;8;5;8;8;0;0;95;20;7;2;1;4;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;12;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;121;122;121;120;120;13;18;20;23;0;121;8805504;(null);0;0;0;0;0;0;0;0;0;0
71;air giant;You see the great air giant of the mountains.  ;What are you foolish humans doing so far away from home?;71;air;giant;;-1;21;1;0;0;0;150;25;24;24;25;23;300;300;250;250;-60;-2;2000;1000;8;5;2;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;1;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;8;9;13;16;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144;133;134;144;133;133;133;112;112;112;0;133;8808720;(null);0;0;0;0;0;0;0;0;0;0
72;soothsayer;You see an old man telling fortunes.;Beware the ides of march;72;soothsayer;;;-1;2;1;0;0;0;100;10;8;8;18;5;18;18;10;10;90;20;15;0;1;6;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;11;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;36;36;37;36;47;50;53;54;55;0;36;8811936;(null);0;0;0;0;0;0;0;0;0;0
73;scorpion;You see a large scropion whose stinging tail will poison you.;;73;scorpion;;;-1;2;1;0;0;0;-10;5;5;5;3;10;10;10;0;0;90;18;7;0;1;4;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7;10;13;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8815152;(null);0;0;0;0;0;0;0;0;0;0
74;wombat;A giant furry bat swoops down upon you.;< what are you trying to talk to a wombat for? >;74;wombat;;;-1;2;1;0;0;0;-20;10;20;10;12;11;15;15;5;5;75;15;20;0;2;3;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7;10;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8818368;(null);0;0;0;0;0;0;0;0;0;0
75;vampire bat;You see a rather large black vampire bat coming at you very fast.;;75;vampire;bat;;-1;1;1;0;0;0;-10;12;12;9;10;11;10;10;0;0;90;19;8;0;1;4;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7;10;11;13;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8821584;(null);0;0;0;0;0;0;0;0;0;0
76;abominable snowman;You see a very large monster.  He looks like a giant snowman.;Grrrrrrrr!!!;76;abominable;snowman;;-1;7;1;0;0;0;-50;20;10;15;12;12;89;89;10;10;50;14;160;100;2;6;1;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8;10;12;13;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;118;116;115;113;121;110;113;124;115;0;118;8824800;(null);0;0;0;0;0;0;0;0;0;0
77;strumpet;You see a sleezy looking woman displaying herself proudly.;Looking for a good time?;77;;;;-1;4;1;0;0;0;5;14;20;12;5;13;40;40;10;10;60;16;60;20;2;4;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;12;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;121;122;56;56;62;62;0;0;0;0;121;8828016;(null);0;0;0;0;0;0;0;0;0;0
78;gambler;You see a rather large gambling man playing poker.;Wanna lose some money to me buddy?  Let's play poker.;78;;;;-1;4;1;0;0;0;15;18;15;12;5;11;30;30;0;0;60;16;50;3;1;8;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;11;12;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;80;69;1;4;120;121;122;125;0;0;80;8831232;(null);0;0;0;0;0;0;0;0;0;0
79;bouncer;You see a VERY large, gorilla-like person who doesn't like you being here.;Get out and don't come back.;79;;;;-1;5;1;0;0;0;15;20;12;15;10;7;60;60;0;0;65;15;100;10;3;3;1;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8;9;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8834448;(null);0;0;0;0;0;0;0;0;0;0
80;angry drunk;This guy smells like he just drank the entire keg of ale behind the bar.;Get out of my way...I need a drink.;80;drunk;;;-1;3;1;0;0;0;-5;10;12;5;4;12;30;30;0;0;90;20;25;0;1;7;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;9;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8837664;(null);0;0;0;0;0;0;0;0;0;0
81;innkeeper;You see the innkeeper.  He runs this tavern.;Sorry, no more rooms available.  ;81;;;;-1;4;1;0;0;0;50;15;14;10;13;11;40;40;0;0;90;20;50;5;2;4;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;9;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8840880;(null);0;0;0;0;0;0;0;0;0;0
82;caretaker;You see an old caretaker taking care of the graves.;Beware of the Mausoleum...once you go in, you can never get out.;82;;;;-1;5;1;0;0;0;100;10;15;15;18;12;60;60;25;25;85;18;70;5;2;4;1;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;9;12;13;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129;129;129;129;0;0;0;0;0;0;0;129;8844096;(null);0;0;0;0;0;0;0;0;0;0
83;mummy of dabin;You see the mummified remains of Dabin, founder of the city of Caledonia.;I cannot rest until Caledonia is returned to the elves.;83;dabin;;;-1;13;1;0;0;0;100;18;20;20;20;18;175;175;50;50;75;7;600;100;5;4;1;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;1;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;9;13;15;16;22;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;127;127;127;127;127;127;127;127;127;127;0;127;8847312;(null);0;0;0;0;0;0;0;0;0;0
84;loch ness monster;You see a rather LARGE sea serpent heading your way.;Ha...you thought I was a myth, didn't you.;84;ness;monster;;-1;20;1;0;0;0;-50;20;20;25;20;20;280;280;100;100;25;4;1600;2500;5;6;2;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;1;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;9;12;16;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;194;84;199;112;214;269;250;194;286;0;194;8850528;(null);0;0;0;0;0;0;0;0;0;0
85;barracuda;You see a large, shark-like fish approaching you.;blurp;85;;;;-1;3;1;0;0;0;-25;18;18;10;3;4;25;25;0;0;70;17;30;0;1;7;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8;13;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8853744;(null);0;0;0;0;0;0;0;0;0;0
86;large crayfish;This crayfish is so big, it looks like a lobster.;;86;crayfish;;;-1;2;1;0;0;0;15;10;12;5;5;4;15;15;0;0;80;20;12;0;1;6;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8856960;(null);0;0;0;0;0;0;0;0;0;0
87;cave explorer;You see a person exploring the caves with you.;Keep away from the lake.  You can't possibly survive in there.;87;explorer;;;-1;2;1;0;0;0;45;15;18;2;14;4;20;20;5;5;85;18;15;2;1;6;1;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;11;12;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;121;122;121;120;0;0;0;0;0;0;121;8860176;(null);0;0;0;0;0;0;0;0;0;0
88;evil high priestess;You see a rather tall, very evil looking priestess looking at you evily.;Come sacrifice yourself to the gods.;88;high;priestess;;-1;20;1;0;0;0;-150;20;20;20;25;25;275;275;100;100;65;2;1700;250;5;5;3;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;1;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;8;9;16;18;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8863392;(null);0;0;0;0;0;0;0;0;0;0
89;grizzly bear;You see a rather large, black, grizzly bear who probably hasn't eaten in days.;Grrrrrr.;89;bear;;;-1;4;1;0;0;0;-25;20;15;13;3;12;42;42;0;0;85;16;60;0;2;4;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8;10;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8866608;(null);0;0;0;0;0;0;0;0;0;0
90;mountain lion;You see a deadly mountain lion about to pounce on you.;Growlll...;90;lion;;;-1;4;1;0;0;0;-25;20;18;12;3;8;45;45;0;0;95;16;65;0;3;3;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8;10;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8869824;(null);0;0;0;0;0;0;0;0;0;0
91;otyugh;You see a hideous creature with two tentacle arms protruding from his body.;Mmmmmm.....fresh meat!;91;;;;-1;6;1;0;0;0;-50;15;12;16;18;6;75;75;15;15;55;14;120;10;3;4;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;1;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;8;13;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8873040;(null);0;0;0;0;0;0;0;0;0;0
92;white dragon;You see a glimmering white dragon, as white as the snow on the mountains.;I've come to heat things up in here.;92;dragon;;;-1;16;1;0;0;0;-150;25;20;20;22;20;180;180;200;200;-50;5;1150;1000;8;4;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8;9;10;18;20;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;123;124;111;57;319;318;282;115;256;0;123;8876256;(null);0;0;0;0;0;0;0;0;0;0
93;red dragon;You see a dragon as red as the fires of hell.;Don't mess with me, buddy, or you'll be toast.;93;dragon;;;-1;20;1;0;0;0;-200;25;25;23;25;23;300;300;300;300;-90;-4;1800;2500;6;6;6;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;1;7;13;14;15;0;0;0;0;0;0;0;0;0;0;0;7;8;9;13;18;20;22;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;407;165;181;206;407;181;206;206;284;194;0;165;8879472;(null);0;0;0;0;0;0;0;0;0;0
94;bronze dragon;You see a dragon of glimmering bronze.;Peace to those who battle against evil.;94;dragon;;;-1;18;1;0;0;0;200;20;25;20;20;25;225;225;300;300;-60;0;1450;1000;3;6;12;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;9;13;18;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;353;354;331;332;333;348;199;280;282;284;0;354;8882688;(null);0;0;0;0;0;0;0;0;0;0
95;silver dragon;You see a very large, glimmering, silver dragon.;Don't mess with me...I'm in a bad mood.;95;dragon;;;-1;19;1;0;0;0;200;25;25;20;25;20;275;275;350;350;-65;-1;1600;1500;9;4;3;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;9;13;18;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;193;154;194;174;249;174;154;174;0;68;8885904;(null);0;0;0;0;0;0;0;0;0;0
