rom_num; name; description; lolevel; hilevel; special; trap; trapexit; track; flags0; flags1; flags2; flags3; flags4; flags5; flags6; flags7; flags8; flags9; flags10; flags11; flags12; flags13; flags14; flags15; random0; random1; random2; random3; random4; random5; random6; random7; random8; random9; traffic; perm0; ptime0; perm1; ptime1; perm2; ptime2; perm3; ptime3; perm4; ptime4; perm5; ptime5; perm6; ptime6; perm7; ptime7; perm8; ptime8; perm9; ptime9; operm0; optime0; operm1; optime1; operm2; optime2; operm3; optime3; operm4; optime4; operm5; optime5; operm6; optime6; operm7; optime7; operm8; optime8; operm9; optime9; beenhere; x1name; x1destination; x1key; x1flag0; x1flag1; x1flag2; x1flag3; x1flag4; x1flag5; x1flag6; x1flag7; x1flag8; x1flag9; x2name; x2destination; x2key; x2flag0; x2flag1; x2flag2; x2flag3; x2flag4; x2flag5; x2flag6; x2flag7; x2flag8; x2flag9; x3name; x3destination; x3key; x3flag0; x3flag1; x3flag2; x3flag3; x3flag4; x3flag5; x3flag6; x3flag7; x3flag8; x3flag9; x4name; x4destination; x4key; x4flag0; x4flag1; x4flag2; x4flag3; x4flag4; x4flag5; x4flag6; x4flag7; x4flag8; x4flag9; x5name; x5destination; x5key; x5flag0; x5flag1; x5flag2; x5flag3; x5flag4; x5flag5; x5flag6; x5flag7; x5flag8; x5flag9; x6name; x6destination; x6key; x6flag0; x6flag1; x6flag2; x6flag3; x6flag4; x6flag5; x6flag6; x6flag7; x6flag8; x6flag9; x7name; x7destination; x7key; x7flag0; x7flag1; x7flag2; x7flag3; x7flag4; x7flag5; x7flag6; x7flag7; x7flag8; x7flag9; x8name; x8destination; x8key; x8flag0; x8flag1; x8flag2; x8flag3; x8flag4; x8flag5; x8flag6; x8flag7; x8flag8; x8flag9
594; Rosecrest Street; A large park opens up on the east side of the road, leading towards the drawbridge used to enter the Lyanden Castle.  On the west side of the road is the Darmanian Memorial Park where remains of very ancient civilizations are said to have existed.; 0; 0; 0; 0; 0; south; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 920; north; 593; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; south; 595; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
595; Rosecrest Street; The Lyanden Castle is the political center of the City of Oceancrest.   All foreign affairs are conducted from the castle.  There are many diplomats from the various cultures around Oceancrest wandering about the street, waiting to meet with the High Lord Chamberlain.; 0; 0; 0; 0; 0; south; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1206; north; 594; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; south; 596; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; east; 2500; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
596; Rosecrest Street; Both the entrance to the Castle and to the Darmanian Memorial Park are  located to the north along Rosecrest Street.  The Castle supports most of the people of the land, providing order and justice.  Although anyone may enter the Castle, only very powerful characters seek to train in  such an honorable place.; 0; 0; 0; 0; 0; south; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1343; north; 595; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; south; 597; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
597; Rosecrest Street/Islandia Drive Intersection; Rosecrest Street runs north and south, forming the western edge of the great Lyanden Lake.  In the center of the lake is a very large island on which the Lyanden Castle is built upon.  Islandia Drive runs west from the intersection, into the busy part of town.; 0; 0; 0; 0; 0; south; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 4063; north; 596; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; south; 598; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; west; 693; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
598; Rosecrest Street; The magnificent Lyanden Lake can be seen to the east.  A small beach is formed as the water nears the shore formed by Rosecrest Street.  On the west side of the road is the Evenborough Park, a quiet, serene park  ideal for picnics, parties or just resting peacefully under the warming rays of the sun.; 0; 0; 0; 0; 0; south; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 3551; north; 597; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; south; 599; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
599; Rosecrest Street; The entrance to the Evenborough Park is located to the west.  The park is formed around four small paths leading into the park from each  direction, and then forming two concentric circles in the center of the park.  On the east side of the road, you can see the shoreline of the Lyanden Lake.; 0; 0; 0; 0; 0; south; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 3538; north; 598; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; south; 600; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
600; Rosecrest Street; The large Evenborough Park seems out of place in the busy city, next to the prime commercial districts to the south and west, and just across the lake from the Lyanden Castle.  However, the park provides a serene atmosphere for people to talk without being bothered.  This restful meditation makes the citizens of the city much happier and therefore, more productive.; 0; 0; 0; 0; 0; south; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 3606; north; 599; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; south; 502; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
601; Avatar Boulevard/Hofton Avenue Intersection; Avatar Boulevard runs south out of the intersection with Hofton Avenue, which continues to the east and west.  On the north, you can see the magnificent City Walls, which protect the citizens of Oceancrest from any and all attacks or sieges which might be launched against the city.; 0; 0; 0; 0; 0; east; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 922; south; 602; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; east; 671; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; west; 672; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
602; Avatar Boulevard; There are three major races which inhabit Oceancrest, those being humans, elves and dwarves.  Although Oceancrest is considered a "mannish" town, many elves and dwarves also call Oceancrest "home".  However, occasionally, they will require to talk to officials of their same race, which is why the Embassy Court was set up.  Delegations from both the elven and dwarven races are represented there.  ; 0; 0; 0; 0; 0; north; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 456; north; 601; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; south; 603; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
603; Avatar Boulevard; On the east side of the road, you can see the magnificent Avatar Ruins, created by the waring Avatars of ancient history as they tried to destroy each other.  On the west side of the road is the Embassy Court, where the elven and dwarven delegations are located.; 0; 0; 0; 0; 0; north; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 486; north; 602; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; south; 604; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
604; Avatar Boulevard/Darmanian Way Intersection; Darmanian Way heads off to the west from the intersection with Avatar Boulevard, which continues to the north and south.  On the southwestern corner of the intersection, you can see the beach formed by the massive Lyanden Lake.  In the center of the lake, you can see the magnificent Lyanden Castle.; 0; 0; 0; 0; 0; north; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 820; north; 603; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; south; 605; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; west; 692; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
605; Avatar Boulevard; A large building opens up into the wonderous Avatar Ruins, a virtually desolate place where the world has more or less just opened up.  Various pieces of rock and debris lie scattered about.  The Ruins are said to  hold a number of secrets about the past and the future, but no one has really ever been able to figure them out.; 0; 0; 0; 0; 0; north; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1218; north; 604; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; south; 606; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; east; 275; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
606; Avatar Boulevard; To the distance, you can see the magnificent Lyanden Castle resting on the island formed near the center of Lyanden Lake.  There are three powerful towers rising out of the castle, reaching towards the clouds. Avatar road continues on to the north and south.; 0; 0; 0; 0; 0; north; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 996; north; 605; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; south; 607; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
607; Avatar Boulevard; There are many sights to look at as you walk along Avatar Boulevard.   Quite obviously, on the west, you can see the majestic Lyanden Lake and the Lyanden Castle.  To the east, you can see the mysterious Avatar Ruins, where the gods once fought over control of the land and its people.; 0; 0; 0; 0; 0; north; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1066; north; 606; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; south; 608; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
608; Avatar Boulevard; You are approaching the southern edge of the Ruins.  The magnificent structures of the Avatar Ruins are said to hold magnificent treasures and dangerous perils.  No one entering the Ruins have ever returned with anything, but there's always the hope that one will find something of great value.; 0; 0; 0; 0; 0; north; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1732; north; 607; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; south; 609; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
609; Avatar Boulevard/Yellow Marsh Road Intersection; Yellow Marsh Road is a small road leading east from the intersection with Avatar Boulevard, which runs north and south.  Yellow Marsh Road marks the southern end of the Avatar Ruins.  To the south, you can see the Anthian Bridge, crossing over the river flowing into Lyanden Lake.  Looking up, you can see a single cloud in the otherwise clear sky.; 0; 0; 0; 0; 0; up; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 19155; north; 608; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; south; 610; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; up; 998; 0; 0; 11; 0; 0; 0; 0; 0; 0; 0; 0; east; 699; 0; 0; 11; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 11; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 11; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 11; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 11; 0; 0; 0; 0; 0; 0; 0; 0
610; The Anthian Bridge; The Anthian Bridge crosses over the River Othax, flowing rapidly beneath your feet.  The bridge does not look very sturdy, but luckily, it's not too far across the river.  The river banks form quite an impressive cliff along Yellow Marsh Road and Neilian Drive, to the north and south respectively.; 0; 0; 0; 0; 0; north; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 6753; north; 609; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; south; 611; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
611; Avatar Boulevard/Neilian Drive Intersection; Neilian Drive heads off to the east from the intersection with Avatar Boulevard, which continues to run to the north and south.  To the north, you can see the Anthian Bridge, which crosses over the river Othax, which flows into the Lyanden Lake.; 0; 0; 0; 0; 0; north; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 9307; north; 610; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; south; 612; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; east; 703; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
612; Avatar Boulevard; The river which flows into Lyanden Lake leaves behind a small marsh of mud and quicksand in the region to the west, which really starts to smell after a long day in the hot sun.  This is not necessarily good for the businesses that have to work here.  There is a large complex to the east which houses a number of shops.; 0; 0; 0; 0; 0; north; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 8040; north; 611; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; south; 613; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
613; Avatar Boulevard; The large center to the east is known as Neilian Plaza, which houses a  number of specialty shops, including the Neilian Boat Rentals shop, Fantine's Realm of Relics, Aaron's Armory, Loafy's Bakery and Leia's Repair Shop.  Despite the marsh to the west, the center appears to be doing fairly well.; 0; 0; 0; 0; 0; north; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 7980; north; 612; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; south; 614; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
